price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_lot,log_sqft_lot15,living_lot_ratio,sale_month,grade_level,condition_level
440000.0,3,2.75,2070,9697.0,2.0,0,0,4,7,1330,740,2000,14436,85,0,12.9945,7.6353,7.1929,9.1796,9.5775,0.213,7,Mid,Good
275000.0,2,1.75,930,7080.0,1.0,0,0,3,6,930,0,1100,7680,91,1,12.5245,6.8352,6.8352,8.865,8.9464,0.131,7,Low,Average
766000.0,3,2.5,2270,9822.0,2.0,0,0,3,9,2270,0,2790,8089,26,0,13.5489,7.7275,7.7275,9.1924,8.9983,0.231,8,Mid,Average
231500.0,3,1.75,1630,7900.0,1.0,0,0,4,7,1130,500,1630,8200,41,0,12.3523,7.3963,7.03,8.9746,9.0119,0.206,7,Mid,Good
472000.0,3,2.0,2770,89298.0,2.0,0,0,3,9,2770,0,2040,109771,10,0,13.0647,7.9266,7.9266,11.3997,11.6062,0.031,12,Mid,Average
265000.0,4,1.75,1970,8390.0,1.0,0,0,3,7,1140,830,1710,10890,60,0,12.4875,7.5858,7.0388,9.0348,9.2956,0.235,3,Mid,Average
325000.0,2,1.0,790,6000.0,1.0,0,0,3,7,790,0,960,6000,66,0,12.6916,6.672,6.672,8.6995,8.6995,0.132,11,Mid,Average
364500.0,3,1.75,1740,8424.0,1.0,0,0,5,7,1040,700,1370,8424,60,0,12.8063,7.4616,6.947,9.0388,9.0388,0.207,7,Mid,Good
322500.0,2,1.0,1130,8184.0,1.0,0,0,3,6,1130,0,1010,8184,68,0,12.6839,7.03,7.03,9.0099,9.0099,0.138,1,Low,Average
338900.0,3,1.75,1180,4000.0,1.0,0,0,3,7,1040,140,1430,4000,86,0,12.7335,7.0733,6.947,8.294,8.294,0.295,4,Mid,Average
910000.0,5,2.5,2350,4000.0,2.0,0,0,3,9,2350,0,1840,4000,21,0,13.7212,7.7622,7.7622,8.294,8.294,0.588,6,Mid,Average
1015000.0,5,2.5,2350,4000.0,2.0,0,0,3,9,2350,0,1840,4000,22,0,13.8304,7.7622,7.7622,8.294,8.294,0.588,4,Mid,Average
459950.0,3,1.75,1850,6869.0,1.0,0,2,5,6,1100,750,1850,10096,95,1,13.0389,7.5229,7.0031,8.8348,9.2199,0.269,6,Low,Good
584950.0,4,3.0,3220,6224.0,1.5,0,0,3,9,3220,0,2950,6224,5,0,13.2793,8.0771,8.0771,8.7362,8.7362,0.517,10,Mid,Average
252000.0,3,1.75,2050,11313.0,1.0,0,0,3,7,1520,530,1620,8065,27,0,12.4372,7.6256,7.3265,9.3337,8.9953,0.181,12,Mid,Average
270000.0,3,2.5,1430,8470.0,1.0,0,0,3,7,1190,240,1670,8418,23,0,12.5062,7.2654,7.0817,9.0443,9.0381,0.169,4,Mid,Average
750000.0,4,2.5,3210,8938.0,2.0,0,0,3,10,3210,0,3740,8108,9,0,13.5278,8.074,8.074,9.0981,9.0006,0.359,10,High,Average
775000.0,3,1.75,3520,12350.0,1.0,0,4,4,8,1530,1990,2140,7800,54,0,13.5606,8.1662,7.333,9.4214,8.9619,0.285,12,Mid,Good
325000.0,4,2.5,2260,8120.0,2.0,0,0,3,8,2260,0,2250,7784,11,0,12.6916,7.7231,7.7231,9.0021,8.9598,0.278,2,Mid,Average
810000.0,5,3.25,3290,6422.0,2.0,0,0,3,9,3290,0,3210,6891,2,0,13.6048,8.0986,8.0986,8.7675,8.838,0.512,10,Mid,Average
409000.0,2,2.25,1640,2128.0,2.0,0,0,4,8,1640,0,1640,2128,40,0,12.9215,7.4025,7.4025,7.6629,7.6629,0.771,7,Mid,Good
400000.0,4,1.75,1580,5340.0,1.0,0,0,3,7,1130,450,830,980,67,0,12.8992,7.3652,7.03,8.583,6.8876,0.296,6,Mid,Average
530000.0,4,2.0,1940,8270.0,2.0,0,0,5,7,1940,0,1800,7743,53,0,13.1806,7.5704,7.5704,9.0204,8.9545,0.235,5,Mid,Good
580000.0,3,2.25,1580,8506.0,2.0,0,0,3,7,1580,0,2253,8515,28,0,13.2708,7.3652,7.3652,9.0485,9.0496,0.186,3,Mid,Average
491300.0,3,1.75,1750,11340.0,1.0,0,1,4,7,1300,450,2310,11340,27,0,13.1048,7.4674,7.1701,9.3361,9.3361,0.154,5,Mid,Good
272000.0,4,2.75,1810,7350.0,1.0,0,0,4,7,1200,610,1750,7350,34,0,12.5136,7.5011,7.0901,8.9025,8.9025,0.246,12,Mid,Good
599950.0,3,2.5,1970,10259.0,1.0,0,4,3,9,1970,0,2910,101494,30,0,13.3046,7.5858,7.5858,9.2359,11.5278,0.192,4,Mid,Average
464000.0,3,2.5,1770,5146.0,2.0,0,0,3,8,1770,0,1870,5146,23,0,13.0476,7.4787,7.4787,8.546,8.546,0.344,2,Mid,Average
471001.0,3,1.75,1800,6000.0,1.0,0,0,5,7,900,900,1800,3000,109,0,13.0626,7.4955,6.8024,8.6995,8.0064,0.3,6,Mid,Good
230000.0,3,1.5,1500,11616.0,1.0,0,0,3,7,1100,400,1830,8288,34,0,12.3458,7.3132,7.0031,9.3601,9.0226,0.129,11,Mid,Average
358000.0,2,1.0,940,6695.0,1.0,0,0,4,6,940,0,1230,7400,55,0,12.7883,6.8459,6.8459,8.8091,8.9092,0.14,7,Low,Good
510000.0,3,2.25,2340,6183.0,1.0,0,0,3,7,1210,1130,1970,6183,85,0,13.1422,7.7579,7.0984,8.7296,8.7296,0.378,8,Mid,Average
86500.0,2,1.0,840,9480.0,1.0,0,0,3,6,840,0,840,9420,54,0,11.3679,6.7334,6.7334,9.1569,9.1506,0.089,7,Low,Average
199950.0,2,1.0,840,9480.0,1.0,0,0,3,6,840,0,840,9420,55,0,12.2058,6.7334,6.7334,9.1569,9.1506,0.089,4,Low,Average
850000.0,3,2.75,3180,3680.0,2.0,0,0,4,9,2190,990,2000,3680,97,0,13.653,8.0646,7.6917,8.2107,8.2107,0.864,3,Mid,Good
542000.0,4,2.5,2020,3440.0,1.5,0,0,4,7,1480,540,1520,5080,86,0,13.203,7.6109,7.2998,8.1432,8.5331,0.587,9,Mid,Good
102500.0,2,1.0,820,4320.0,1.0,0,0,3,5,820,0,780,7424,77,0,11.5376,6.7093,6.7093,8.371,8.9125,0.19,7,Low,Average
718000.0,3,1.75,4060,136290.0,1.0,0,0,3,8,2810,1250,1300,51836,20,0,13.4842,8.3089,7.9409,11.8225,10.8558,0.03,4,Mid,Average
625000.0,4,2.25,2660,22194.0,1.0,0,0,4,8,2180,480,2660,18135,37,0,13.3455,7.8861,7.6871,10.0076,9.8056,0.12,12,Mid,Good
350000.0,3,1.0,1010,11244.0,1.0,0,0,4,7,1010,0,1220,11242,67,0,12.7657,6.9177,6.9177,9.3276,9.3274,0.09,5,Mid,Good
216000.0,2,1.0,710,5120.0,1.0,0,0,3,6,710,0,1150,1252,97,0,12.283,6.5653,6.5653,8.5409,7.1325,0.139,2,Low,Average
340000.0,3,1.0,980,7228.0,1.5,0,0,3,7,980,0,1070,7228,68,0,12.7367,6.8876,6.8876,8.8857,8.8857,0.136,9,Mid,Average
505000.0,3,1.0,1100,5400.0,1.5,0,0,3,7,1100,0,1770,4400,106,0,13.1323,7.0031,7.0031,8.5942,8.3894,0.204,11,Mid,Average
372000.0,5,2.5,2840,6010.0,2.0,0,0,3,8,2840,0,2740,5509,12,0,12.8266,7.9516,7.9516,8.7012,8.6141,0.473,5,Mid,Average
263850.0,4,2.25,2300,7524.0,2.0,0,0,4,8,2300,0,2270,8025,36,0,12.4831,7.7407,7.7407,8.9259,8.9903,0.306,9,Mid,Good
325000.0,4,2.5,2280,9899.0,2.0,0,0,3,8,2280,0,1970,9451,27,0,12.6916,7.7319,7.7319,9.2002,9.1539,0.23,11,Mid,Average
289000.0,2,1.0,1010,7740.0,1.0,0,0,3,6,890,120,1030,6000,90,0,12.5742,6.9177,6.7912,8.9542,8.6995,0.13,10,Low,Average
364000.0,3,2.25,1420,6600.0,1.0,0,0,3,7,1160,260,1920,7902,28,0,12.8049,7.2584,7.0562,8.7948,8.9749,0.215,2,Mid,Average
610000.0,4,2.5,2100,8800.0,1.0,0,0,5,8,1250,850,2100,9000,34,0,13.3212,7.6497,7.1309,9.0825,9.105,0.239,8,Mid,Good
531500.0,4,2.75,3110,49765.0,1.0,0,0,4,8,3110,0,1880,19709,56,1,13.1835,8.0424,8.0424,10.8151,9.8888,0.062,6,Mid,Good
402500.0,3,2.25,2160,9540.0,2.0,0,0,3,8,2160,0,1720,12593,36,0,12.9055,7.6779,7.6779,9.1632,9.4409,0.226,4,Mid,Average
375000.0,2,1.0,820,6250.0,1.0,0,0,4,5,820,0,1300,6250,92,0,12.8347,6.7093,6.7093,8.7403,8.7403,0.131,6,Low,Good
537500.0,5,2.5,4340,9108.0,1.0,0,0,5,8,2170,2170,2030,6812,36,0,13.1947,8.3756,7.6825,9.1169,8.8264,0.477,1,Mid,Good
375000.0,3,1.75,2100,9066.0,1.0,0,0,3,8,1440,660,2000,9132,52,0,12.8347,7.6497,7.2724,9.1123,9.1195,0.232,7,Mid,Average
293550.0,4,1.75,1250,8840.0,1.0,0,0,4,7,910,340,1410,8378,35,0,12.5898,7.1309,6.8134,9.087,9.0334,0.141,8,Mid,Good
585000.0,6,3.0,3870,43787.0,2.0,0,0,3,8,2700,1170,2600,35381,39,0,13.2794,8.261,7.901,10.6871,10.4739,0.088,1,Mid,Average
225000.0,2,1.5,1360,2693.0,2.0,0,0,3,6,1360,0,1360,2693,11,0,12.3239,7.2152,7.2152,7.8984,7.8984,0.505,8,Low,Average
185000.0,4,1.0,1400,8684.0,1.5,0,0,3,7,1400,0,1520,8712,58,0,12.1281,7.2442,7.2442,9.0692,9.0725,0.161,1,Mid,Average
402000.0,3,1.5,1450,7375.0,1.0,0,0,3,7,1010,440,1350,7440,46,0,12.9042,7.2793,6.9177,8.9059,8.9146,0.197,6,Mid,Average
585000.0,4,2.0,1880,16617.0,1.0,0,0,3,7,960,920,1720,8400,52,0,13.2794,7.539,6.8669,9.7182,9.036,0.113,4,Mid,Average
549000.0,2,2.5,1380,953.0,3.0,0,0,3,9,1380,0,1430,3400,8,0,13.2159,7.2298,7.2298,6.8596,8.1315,1.448,6,Mid,Average
345000.0,3,1.75,1380,10529.0,1.0,0,0,3,7,1380,0,1670,5694,48,0,12.7513,7.2298,7.2298,9.2619,8.6472,0.131,4,Mid,Average
302500.0,3,2.25,3100,11985.0,1.0,0,0,4,7,1790,1310,1770,7954,51,0,12.6198,8.0392,7.49,9.3914,8.9814,0.259,11,Mid,Good
218500.0,4,1.75,1400,25500.0,1.0,0,0,4,7,1400,0,2170,25500,50,0,12.2945,7.2442,7.2442,10.1464,10.1464,0.055,10,Mid,Good
705000.0,2,2.0,1650,6840.0,1.5,0,0,5,7,1650,0,1700,4560,98,0,13.466,7.4085,7.4085,8.8305,8.4251,0.241,10,Mid,Good
191000.0,3,1.0,840,5525.0,1.0,0,0,5,6,840,0,920,5330,46,0,12.16,6.7334,6.7334,8.617,8.5811,0.152,4,Low,Good
695000.0,3,2.5,2550,45254.0,2.0,0,0,3,9,2550,0,2190,49222,13,0,13.4517,7.8438,7.8438,10.72,10.8041,0.056,6,Mid,Average
350000.0,2,2.75,2820,11770.0,2.0,0,0,3,7,1630,1190,1690,12500,68,0,12.7657,7.9445,7.3963,9.3733,9.4335,0.24,4,Mid,Average
480000.0,3,1.75,1710,4080.0,1.0,0,0,4,7,1130,580,1200,4080,35,0,13.0815,7.4442,7.03,8.3139,8.3139,0.419,8,Mid,Good
220000.0,3,1.0,820,5200.0,1.0,0,0,4,6,820,0,1120,5200,38,0,12.3014,6.7093,6.7093,8.5564,8.5564,0.158,3,Low,Good
535000.0,4,2.25,2620,33578.0,2.0,0,0,3,7,2620,0,2520,35160,37,0,13.19,7.8709,7.8709,10.4216,10.4677,0.078,10,Mid,Average
1000000.0,2,1.75,2430,23400.0,1.0,0,4,3,10,2430,0,3150,23600,63,0,13.8155,7.7956,7.7956,10.0605,10.069,0.104,5,High,Average
592000.0,3,1.75,1560,7424.0,1.0,0,0,5,8,1560,0,1370,7424,74,0,13.2913,7.3524,7.3524,8.9125,8.9125,0.21,11,Mid,Good
775000.0,4,2.5,3060,6826.0,2.0,0,0,3,9,3060,0,3110,6932,10,0,13.5606,8.0262,8.0262,8.8285,8.8439,0.448,11,Mid,Average
320000.0,3,2.5,1680,4584.0,2.0,0,0,3,7,1680,0,2160,4621,11,0,12.6761,7.4265,7.4265,8.4303,8.4384,0.366,9,Mid,Average
760000.0,3,2.75,3320,15022.0,2.0,0,0,3,10,3320,0,3430,15018,26,0,13.5411,8.1077,8.1077,9.6173,9.617,0.221,3,High,Average
640000.0,3,2.5,2390,8315.0,2.0,0,0,4,9,2390,0,2370,7816,24,0,13.3692,7.779,7.779,9.0258,8.9639,0.287,7,Mid,Good
253200.0,3,1.0,1360,5840.0,1.0,0,0,4,5,1360,0,1250,6708,62,0,12.4419,7.2152,7.2152,8.6725,8.8111,0.233,5,Low,Good
228000.0,2,1.0,1800,9236.0,1.0,0,0,3,7,1800,0,1730,5701,60,0,12.3371,7.4955,7.4955,9.1309,8.6484,0.195,7,Mid,Average
325000.0,3,1.0,1160,9525.0,1.0,0,0,4,7,1160,0,1160,10640,46,0,12.6916,7.0562,7.0562,9.1617,9.2724,0.122,11,Mid,Good
530000.0,4,3.25,4160,35654.0,2.0,0,0,3,8,2760,1400,2500,35675,41,0,13.1806,8.3333,7.923,10.4816,10.4822,0.117,6,Mid,Average
300000.0,4,2.25,1660,3200.0,2.0,0,0,3,7,1660,0,1960,3558,4,0,12.6115,7.4146,7.4146,8.0709,8.177,0.519,2,Mid,Average
418000.0,3,2.0,1410,6030.0,1.5,0,0,4,7,1410,0,1410,6300,84,0,12.9432,7.2513,7.2513,8.7045,8.7483,0.234,5,Mid,Good
415000.0,4,1.75,2230,9625.0,1.0,0,4,3,8,1180,1050,2300,8211,59,0,12.936,7.7098,7.0733,9.1721,9.0132,0.232,12,Mid,Average
384000.0,3,2.5,1700,4000.0,2.0,0,0,3,7,1700,0,1700,4417,11,0,12.8584,7.4384,7.4384,8.294,8.3932,0.425,5,Mid,Average
325000.0,3,2.5,2070,8337.0,2.0,0,0,3,8,2070,0,2030,7248,17,0,12.6916,7.6353,7.6353,9.0285,8.8885,0.248,6,Mid,Average
600000.0,3,1.75,2300,12682.0,1.0,0,2,3,8,2300,0,2720,14643,59,0,13.3047,7.7407,7.7407,9.4479,9.5917,0.181,12,Mid,Average
760000.0,4,2.25,3040,9690.0,1.0,0,0,4,9,1940,1100,2430,9690,36,0,13.5411,8.0196,7.5704,9.1788,9.1788,0.314,10,Mid,Good
168000.0,2,1.5,1220,3568.0,1.5,0,0,4,8,1220,0,1180,3678,38,0,12.0317,7.1066,7.1066,8.1798,8.2101,0.342,5,Mid,Good
405000.0,3,1.0,960,3960.0,1.0,0,0,3,7,960,0,1550,6050,71,0,12.9116,6.8669,6.8669,8.284,8.7078,0.242,10,Mid,Average
479000.0,3,1.0,1480,10094.0,1.0,0,0,4,7,1480,0,1430,10083,59,0,13.0795,7.2998,7.2998,9.2197,9.2186,0.147,5,Mid,Good
549000.0,3,2.0,1560,3500.0,1.0,0,0,5,7,1150,410,1560,4500,99,0,13.2159,7.3524,7.0475,8.1605,8.4118,0.446,8,Mid,Good
215000.0,3,1.5,1100,33600.0,1.0,0,0,3,7,1100,0,1570,32700,47,0,12.2784,7.0031,7.0031,10.4223,10.3951,0.033,12,Mid,Average
550000.0,2,1.5,900,5000.0,1.0,0,2,3,7,900,0,1300,1413,75,0,13.2177,6.8024,6.8024,8.5172,7.2535,0.18,1,Mid,Average
389000.0,4,1.75,2400,7700.0,1.5,0,0,4,7,1500,900,1530,7700,87,0,12.8713,7.7832,7.3132,8.949,8.949,0.312,7,Mid,Good
447500.0,3,2.5,2320,15024.0,2.0,0,0,3,8,2320,0,2300,15145,24,0,13.0114,7.7493,7.7493,9.6174,9.6254,0.154,7,Mid,Average
540000.0,5,3.0,2570,5590.0,1.0,0,0,3,8,1580,990,2020,10500,5,0,13.1993,7.8517,7.3652,8.6287,9.2591,0.46,10,Mid,Average
273500.0,4,2.75,1300,9638.0,1.0,0,0,2,7,1300,0,1670,9638,32,0,12.5191,7.1701,7.1701,9.1735,9.1735,0.135,4,Mid,Poor
257000.0,5,2.75,2930,10148.0,2.0,0,0,3,9,2930,0,2930,8425,12,0,12.4568,7.9828,7.9828,9.225,9.039,0.289,10,Mid,Average
199000.0,2,1.0,720,7200.0,1.0,0,0,5,6,720,0,970,8027,71,0,12.2011,6.5793,6.5793,8.8818,8.9906,0.1,5,Low,Good
339100.0,4,2.5,2350,10655.0,2.0,0,0,3,8,2350,0,2210,7028,23,0,12.7341,7.7622,7.7622,9.2738,8.8577,0.221,3,Mid,Average
435000.0,4,2.5,2940,7590.0,2.0,0,0,3,9,2940,0,2550,8360,23,0,12.9831,7.9862,7.9862,8.9346,9.0312,0.387,12,Mid,Average
400000.0,3,2.5,2020,3000.0,1.0,0,0,4,6,1010,1010,1670,3000,104,0,12.8992,7.6109,6.9177,8.0064,8.0064,0.673,7,Low,Good
356000.0,2,1.0,1430,365904.0,1.0,0,0,3,7,1010,420,2300,253519,23,0,12.7827,7.2654,6.9177,12.8101,12.4432,0.004,11,Mid,Average
395000.0,3,1.0,950,6951.0,1.0,0,0,4,7,950,0,1410,7200,65,0,12.8866,6.8565,6.8565,8.8466,8.8818,0.137,4,Mid,Good
575000.0,2,1.0,1250,4320.0,1.0,0,0,4,7,850,400,1520,4320,104,0,13.2621,7.1309,6.7452,8.371,8.371,0.289,3,Mid,Good
515000.0,3,1.75,1300,5120.0,1.5,0,0,4,6,1300,0,1090,5124,90,0,13.1519,7.1701,7.1701,8.5409,8.5417,0.254,4,Low,Good
618250.0,4,3.25,2520,3360.0,1.5,0,0,4,8,1550,970,1730,3360,83,0,13.3346,7.832,7.346,8.1197,8.1197,0.75,6,Mid,Good
245000.0,3,1.5,1330,7125.0,2.0,0,0,3,7,1330,0,1570,7350,47,0,12.409,7.1929,7.1929,8.8714,8.9025,0.187,2,Mid,Average
690000.0,3,2.75,2480,3240.0,1.5,0,0,3,9,1890,590,2160,3240,85,0,13.4444,7.816,7.5443,8.0833,8.0833,0.765,10,Mid,Average
465000.0,5,2.25,3020,10010.0,1.0,0,0,3,7,1510,1510,1760,10878,55,0,13.0498,8.013,7.3199,9.2113,9.2945,0.302,11,Mid,Average
280000.0,3,1.75,1770,8240.0,1.0,0,0,4,7,1240,530,2060,8250,36,0,12.5425,7.4787,7.1229,9.0168,9.018,0.215,11,Mid,Good
285000.0,3,1.75,1930,6533.0,1.0,0,0,3,7,1230,700,2030,5954,55,0,12.5602,7.5653,7.1148,8.7846,8.6918,0.295,3,Mid,Average
320000.0,3,2.25,1650,7047.0,2.0,0,0,3,7,1650,0,2010,7763,21,0,12.6761,7.4085,7.4085,8.8604,8.9571,0.234,3,Mid,Average
355000.0,4,3.0,2580,9601.0,2.0,0,0,4,7,2130,450,1900,10092,23,0,12.7799,7.8555,7.6639,9.1696,9.2195,0.269,2,Mid,Good
670000.0,3,2.0,2570,10078.0,1.5,0,0,3,8,2570,0,2660,8013,50,0,13.415,7.8517,7.8517,9.2181,8.9888,0.255,4,Mid,Average
550000.0,1,1.0,2880,7560.0,1.0,0,0,3,7,1440,1440,1400,5040,89,1,13.2177,7.9655,7.2724,8.9306,8.5252,0.381,9,Mid,Average
765000.0,4,2.75,2660,4500.0,1.5,0,0,5,8,1860,800,1830,4000,105,0,13.5476,7.8861,7.5283,8.4118,8.294,0.591,10,Mid,Good
430000.0,3,1.0,1560,5225.0,1.5,0,0,3,7,1260,300,1560,5322,87,0,12.9715,7.3524,7.1389,8.5612,8.5796,0.299,10,Mid,Average
950000.0,3,2.5,3080,8448.0,2.0,0,2,3,9,3080,0,2500,6400,14,0,13.7642,8.0327,8.0327,9.0417,8.7641,0.365,8,Mid,Average
525000.0,4,1.75,2540,7200.0,1.0,0,0,4,7,1270,1270,1650,7200,67,0,13.1712,7.8399,7.1468,8.8818,8.8818,0.353,10,Mid,Good
300000.0,6,2.5,3080,8163.0,1.0,0,0,3,7,1580,1500,1850,8658,29,0,12.6115,8.0327,7.3652,9.0074,9.0662,0.377,10,Mid,Average
345000.0,3,2.75,2190,7258.0,2.0,0,0,3,8,2190,0,2190,8645,15,0,12.7513,7.6917,7.6917,8.8899,9.0647,0.302,4,Mid,Average
838000.0,3,3.75,2930,150945.0,2.0,0,0,3,8,2930,0,2070,43935,43,1,13.6388,7.9828,7.9828,11.9247,10.6905,0.019,4,Mid,Average
390000.0,3,1.75,2160,98445.0,2.0,0,0,3,8,2160,0,2004,44431,37,0,12.8739,7.6779,7.6779,11.4973,10.7017,0.022,3,Mid,Average
1150000.0,3,2.0,2110,18815.0,2.0,0,0,5,7,2110,0,2690,21010,35,0,13.9553,7.6544,7.6544,9.8424,9.9528,0.112,6,Mid,Good
295000.0,4,2.25,1830,5720.0,2.0,0,0,3,7,1830,0,1960,5754,11,0,12.5947,7.5121,7.5121,8.6517,8.6577,0.32,7,Mid,Average
775000.0,4,4.0,3180,7650.0,2.0,0,0,3,8,2530,650,2000,4080,94,0,13.5606,8.0646,7.836,8.9425,8.3139,0.416,10,Mid,Average
380000.0,3,2.5,1880,6047.0,2.0,0,0,3,8,1880,0,2120,7188,22,0,12.8479,7.539,7.539,8.7073,8.8802,0.311,3,Mid,Average
550000.0,3,1.0,1140,8180.0,1.0,0,0,3,7,1140,0,1510,8588,56,0,13.2177,7.0388,7.0388,9.0094,9.0581,0.139,4,Mid,Average
199900.0,4,1.75,1798,11232.0,1.0,0,0,3,7,1798,0,1300,15582,47,0,12.2056,7.4944,7.4944,9.3265,9.6539,0.16,7,Mid,Average
329900.0,3,1.75,1670,5209.0,1.5,0,0,5,7,1670,0,1990,4960,106,0,12.7065,7.4206,7.4206,8.5581,8.5092,0.321,9,Mid,Good
898000.0,3,2.25,2580,11060.0,1.0,0,0,3,8,2580,0,2580,13868,50,0,13.7079,7.8555,7.8555,9.3111,9.5373,0.233,9,Mid,Average
875000.0,4,2.25,3720,12384.0,1.0,0,2,5,8,1860,1860,3180,15541,44,0,13.682,8.2215,7.5283,9.4242,9.6512,0.3,6,Mid,Good
375000.0,4,2.5,2790,7956.0,2.0,0,0,3,9,2790,0,1660,8192,9,0,12.8347,7.9338,7.9338,8.9817,9.0109,0.351,5,Mid,Average
365000.0,3,2.5,2190,5091.0,2.0,0,0,3,8,2190,0,2200,5948,10,0,12.8077,7.6917,7.6917,8.5352,8.6908,0.43,8,Mid,Average
530000.0,4,2.75,2280,2850.0,1.5,0,0,4,7,1540,740,1680,3800,84,0,13.1806,7.7319,7.3395,7.9551,8.2428,0.8,5,Mid,Good
225500.0,3,1.0,1100,8276.0,1.0,0,0,4,6,1100,0,920,5200,46,0,12.3261,7.0031,7.0031,9.0211,8.5564,0.133,3,Low,Good
318000.0,4,2.25,2180,7000.0,1.0,0,0,3,8,1680,500,2000,8000,45,0,12.6698,7.6871,7.4265,8.8537,8.9872,0.311,11,Mid,Average
910000.0,4,2.5,2770,9798.0,2.0,0,0,4,9,2770,0,3040,11100,29,0,13.7212,7.9266,7.9266,9.1899,9.3147,0.283,4,Mid,Good
207000.0,3,1.0,1980,18730.0,1.0,0,0,4,7,1280,700,1356,9450,71,0,12.2405,7.5909,7.1546,9.8379,9.1538,0.106,10,Mid,Good
624500.0,6,3.0,3030,31920.0,1.0,0,0,4,8,1670,1360,2890,35100,34,0,13.3447,8.0163,7.4206,10.371,10.466,0.095,9,Mid,Good
640000.0,3,2.5,1690,1553.0,2.5,0,0,3,8,1690,0,1910,1553,7,0,13.3692,7.4325,7.4325,7.3479,7.3479,1.088,6,Mid,Average
500000.0,3,2.0,1990,65340.0,2.0,0,0,3,8,1990,0,2120,59241,29,0,13.1224,7.5959,7.5959,11.0874,10.9894,0.03,4,Mid,Average
390000.0,5,1.75,2250,8970.0,1.0,0,0,4,7,1500,750,1940,8710,49,0,12.8739,7.7187,7.3132,9.1016,9.0722,0.251,3,Mid,Good
284000.0,3,2.25,2080,2050.0,1.5,0,0,3,7,1550,530,2080,2275,11,0,12.5567,7.6401,7.346,7.6256,7.7297,1.015,7,Mid,Average
620000.0,3,2.0,2460,10165.0,1.0,0,0,4,8,2460,0,2500,53885,26,0,13.3375,7.8079,7.8079,9.2267,10.8946,0.242,6,Mid,Good
306000.0,3,2.5,2588,5702.0,2.0,0,0,3,8,2588,0,2403,5703,7,0,12.6313,7.8586,7.8586,8.6486,8.6487,0.454,3,Mid,Average
495000.0,4,1.75,2570,12039.0,1.0,0,0,3,8,1910,660,2200,12384,36,0,13.1123,7.8517,7.5549,9.3959,9.4242,0.213,9,Mid,Average
499950.0,3,2.5,2370,10515.5,2.0,0,0,3,7,2370,0,2280,16808,13,0,13.1223,7.7706,7.7706,9.2606,9.7296,0.225,6,Mid,Average
330000.0,3,1.0,1070,10563.0,1.0,0,0,3,7,1070,0,1840,9638,45,0,12.7068,6.9754,6.9754,9.2651,9.1735,0.101,11,Mid,Average
665000.0,3,2.0,1940,5820.0,1.5,0,0,5,7,1150,790,990,3880,70,0,13.4075,7.5704,7.0475,8.6691,8.2636,0.333,5,Mid,Good
850000.0,3,2.5,2650,2387.0,2.0,0,0,3,8,1830,820,1870,2216,94,0,13.653,7.8823,7.5121,7.7778,7.7035,1.11,6,Mid,Average
599950.0,4,2.5,2290,6318.0,2.0,0,0,4,8,2290,0,2150,7350,26,0,13.3046,7.7363,7.7363,8.7512,8.9025,0.362,9,Mid,Good
360000.0,4,2.25,2050,9143.0,2.0,0,0,3,8,2050,0,1510,9484,22,0,12.7939,7.6256,7.6256,9.1207,9.1574,0.224,10,Mid,Average
699000.0,3,2.5,2680,5497.0,2.0,0,0,3,9,2680,0,2780,5497,13,0,13.4574,7.8936,7.8936,8.612,8.612,0.488,8,Mid,Average
475000.0,3,1.75,1520,8100.0,1.0,0,0,5,6,760,760,1040,8100,70,0,13.0711,7.3265,6.6333,8.9996,8.9996,0.188,3,Low,Good
575000.0,3,2.0,2690,435600.0,2.0,0,0,3,8,2690,0,1700,163350,22,0,13.2621,7.8973,7.8973,12.9845,12.0037,0.006,12,Mid,Average
345000.0,2,1.5,1180,844.0,2.0,0,0,3,7,990,190,1170,1400,9,0,12.7513,7.0733,6.8977,6.7382,7.2442,1.398,5,Mid,Average
367950.0,4,2.5,3030,9500.0,2.0,0,0,3,8,3030,0,2650,9500,26,0,12.8157,8.0163,8.0163,9.159,9.159,0.319,4,Mid,Average
374500.0,3,2.25,1400,11400.0,2.0,0,0,3,8,1400,0,2180,9248,30,0,12.8333,7.2442,7.2442,9.3414,9.1322,0.123,6,Mid,Average
607500.0,4,2.5,3000,8100.0,2.0,0,0,3,8,3000,0,1550,8100,22,0,13.3171,8.0064,8.0064,8.9996,8.9996,0.37,8,Mid,Average
374000.0,3,1.25,1200,9800.0,1.0,0,0,4,7,1200,0,1220,10220,43,0,12.832,7.0901,7.0901,9.1901,9.2321,0.122,5,Mid,Good
390000.0,3,1.0,1000,6947.0,1.0,0,0,3,7,1000,0,1000,6947,67,0,12.8739,6.9078,6.9078,8.8461,8.8461,0.144,9,Mid,Average
705000.0,4,3.25,2740,5339.0,2.5,0,0,3,9,2740,0,1770,4820,11,0,13.466,7.9157,7.9157,8.5828,8.4805,0.513,4,Mid,Average
467000.0,3,2.5,1990,4978.0,2.0,0,0,3,8,1990,0,2650,6816,10,0,13.0541,7.5959,7.5959,8.5128,8.827,0.4,10,Mid,Average
