price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,sqft_living15,sqft_lot15,house_age,renovated_bool,log_price,log_sqft_living,log_sqft_above,log_sqft_basement,log_sqft_lot,log_sqft_lot15,living_lot_ratio,sale_month,grade_level,condition_level,house_age_c,house_age_c_sq
898000.0,2,1.75,1490,9874.0,1.0,0,0,4,7,1490,0,2280,9869,51,0,13.7079,7.3072,7.3072,0.0,9.1978,9.1973,0.151,11,Mid,Good,7.681626798685976,59.00739027429055
480000.0,3,2.5,2980,7338.0,2.0,0,0,3,8,2980,0,3010,5267,8,0,13.0815,8.0,8.0,0.0,8.901,8.5694,0.406,12,Mid,Average,-35.318373201314024,1247.3874855872966
1240000.0,3,2.5,2660,1973.0,3.0,0,3,3,9,1870,790,1640,1369,7,0,14.0306,7.8865,7.5342,6.6733,7.5878,7.2226,1.348,11,Mid,Average,-36.318373201314024,1319.0242319899246
599000.0,4,2.5,2790,230868.0,2.0,0,0,3,8,2790,0,1590,217800,25,0,13.303,7.9342,7.9342,0.0,12.3496,12.2913,0.012,6,Mid,Average,-18.318373201314024,335.5627967426198
770000.0,4,3.0,2800,9127.0,2.0,0,0,3,9,2800,0,2780,8165,16,0,13.5541,7.9377,7.9377,0.0,9.1191,9.0077,0.307,5,Mid,Average,-27.318373201314024,746.2935143662722
1208000.0,3,2.25,1590,8520.0,2.0,0,0,4,8,1590,0,2470,12005,35,0,14.0045,7.3721,7.3721,0.0,9.0503,9.3932,0.187,3,Mid,Good,-8.318373201314024,69.19533271633934
1590000.0,4,2.25,3240,11049.0,1.0,0,0,4,9,2080,1160,2300,12150,62,0,14.2792,8.0836,7.6406,7.057,9.3102,9.4052,0.293,1,Mid,Good,18.681626798685976,349.003179845382
880000.0,3,2.0,2130,35169.0,1.0,0,0,4,8,2130,0,2860,43560,25,0,13.6877,7.6643,7.6643,0.0,10.4679,10.6819,0.061,5,Mid,Good,-18.318373201314024,335.5627967426198
332000.0,3,2.0,1510,7884.0,1.0,0,0,3,6,1510,0,1050,7620,72,1,12.7129,7.3205,7.3205,0.0,8.9727,8.9387,0.192,6,Low,Average,28.681626798685976,822.6357158191015
445000.0,3,1.75,1750,7200.0,1.0,0,0,3,7,1750,0,1810,7590,48,0,13.0058,7.4679,7.4679,0.0,8.882,8.9347,0.243,11,Mid,Average,4.681626798685976,21.917629482174696
849000.0,4,2.75,4010,87555.0,2.0,0,0,3,10,4010,0,2451,209523,10,0,13.6518,8.2968,8.2968,0.0,11.38,12.2526,0.046,8,High,Average,-33.318373201314024,1110.1139927820404
752000.0,4,1.5,1650,2970.0,1.5,0,0,3,7,1650,0,1670,2970,111,0,13.5305,7.4091,7.4091,0.0,7.9967,7.9967,0.556,12,Mid,Average,67.68162679868598,4580.802606116608
450000.0,9,7.5,4050,6504.0,2.0,0,0,3,7,4050,0,1448,3866,18,0,13.017,8.3067,8.3067,0.0,8.7803,8.2602,0.623,8,Mid,Average,-25.318373201314024,641.0200215610162
420000.0,3,1.0,1320,5500.0,1.0,0,0,3,7,1320,0,1480,5250,59,0,12.948,7.1861,7.1861,0.0,8.6127,8.5662,0.24,9,Mid,Average,15.681626798685976,245.91341905326615
330000.0,4,2.5,2310,6320.0,2.0,0,0,3,8,2310,0,1850,6181,18,0,12.7069,7.7454,7.7454,0.0,8.7516,8.7294,0.366,3,Mid,Average,-25.318373201314024,641.0200215610162
409000.0,3,1.75,1440,9065.0,1.0,0,0,4,8,1440,0,1990,8812,42,0,12.9215,7.2731,7.2731,0.0,9.1123,9.084,0.159,12,Mid,Good,-1.3183732013140244,1.738107897942989
350000.0,5,1.75,2330,14322.0,1.0,0,0,4,7,1180,1150,1690,10010,46,0,12.7657,7.7541,7.0741,7.0484,9.5696,9.2114,0.163,6,Mid,Good,2.6816267986859756,7.191122287430794
570000.0,4,2.5,2430,44001.0,1.0,0,0,3,8,2430,0,2200,46924,21,0,13.2534,7.7961,7.7961,0.0,10.692,10.7563,0.055,4,Mid,Average,-22.318373201314024,498.109782353132
315000.0,3,1.0,1390,8333.0,1.0,0,0,3,7,1390,0,1320,7090,32,0,12.6603,7.2378,7.2378,0.0,9.0281,8.8666,0.167,9,Mid,Average,-11.318373201314024,128.10557192422348
224000.0,2,1.0,1150,15000.0,1.0,0,0,3,6,1060,90,1350,15000,84,1,12.3194,7.0484,6.967,4.5109,9.6159,9.6159,0.077,10,Low,Average,40.681626798685976,1654.9947589875649
293550.0,4,1.75,2120,9706.0,1.0,0,0,3,7,1370,750,1730,11337,49,0,12.5898,7.6596,7.2233,6.6214,9.1806,9.3359,0.218,10,Mid,Average,5.681626798685976,32.28088307954665
350000.0,4,2.75,2300,3175.0,1.5,0,0,3,6,1340,960,1260,3175,48,0,12.7657,7.7411,7.2012,6.868,8.0634,8.0634,0.724,10,Low,Average,4.681626798685976,21.917629482174696
1108000.0,4,2.5,3320,9380.0,2.0,0,3,3,10,3320,0,2870,11779,26,0,13.9181,8.108,8.108,0.0,9.1464,9.3742,0.354,9,High,Average,-17.318373201314024,299.9260503399918
442500.0,4,2.5,2400,7092.0,2.0,0,0,3,7,2400,0,2350,8310,18,0,13.0002,7.7836,7.7836,0.0,8.8669,9.0253,0.338,3,Mid,Average,-25.318373201314024,641.0200215610162
616500.0,3,2.5,3580,118047.0,1.0,0,0,3,9,3240,340,3240,123275,22,0,13.3318,8.1834,8.0836,5.8319,11.6788,11.7222,0.03,8,Mid,Average,-21.318373201314024,454.47303595050397
506400.0,3,2.5,2100,9040.0,1.0,0,0,3,8,1700,400,2430,8809,25,0,13.1351,7.6502,7.439,5.994,9.1095,9.0836,0.232,11,Mid,Average,-18.318373201314024,335.5627967426198
324000.0,3,2.25,1550,4411.0,2.0,0,0,3,7,1550,0,1620,4621,13,0,12.6885,7.3467,7.3467,0.0,8.3921,8.4386,0.351,12,Mid,Average,-30.318373201314024,919.2037535741564
169000.0,3,1.5,1570,6450.0,1.5,0,0,4,6,1570,0,1400,6450,83,0,12.0377,7.3595,7.3595,0.0,8.772,8.772,0.243,8,Low,Good,39.681626798685976,1574.631505390193
595000.0,3,2.0,1480,5000.0,1.0,0,0,4,7,750,730,1250,4000,86,0,13.2963,7.3005,6.6214,6.5944,8.5174,8.2943,0.296,5,Mid,Good,42.681626798685976,1821.721266182309
299900.0,5,3.0,2720,6014.0,2.0,0,0,3,7,2720,0,2760,6537,12,0,12.6112,7.9088,7.9088,0.0,8.702,8.7854,0.452,5,Mid,Average,-31.318373201314024,980.8404999767845
332000.0,4,2.25,2270,8876.0,1.0,0,0,3,7,1380,890,2150,7455,37,0,12.7129,7.728,7.2306,6.7923,9.0912,8.9168,0.256,5,Mid,Average,-6.318373201314024,39.92183991108323
432000.0,4,2.5,2410,8400.0,1.0,0,0,3,7,1600,810,1850,8400,36,0,12.9762,7.7878,7.3784,6.6983,9.0361,9.0361,0.287,10,Mid,Average,-7.318373201314024,53.55858631371128
510000.0,4,2.75,2730,9112.0,1.0,0,2,3,9,1740,990,3050,10454,18,0,13.1422,7.9124,7.4622,6.8987,9.1175,9.2548,0.3,10,Mid,Average,-25.318373201314024,641.0200215610162
270000.0,3,1.75,1540,7739.0,2.0,0,0,4,7,1540,0,1720,7200,29,0,12.5062,7.3402,7.3402,0.0,8.9542,8.882,0.199,5,Mid,Good,-14.318373201314024,205.01581113210761
750000.0,5,2.5,3120,15593.0,2.0,0,4,3,11,3120,0,3390,17003,29,0,13.5278,8.0459,8.0459,0.0,9.6546,9.7412,0.2,3,High,Average,-14.318373201314024,205.01581113210761
509250.0,2,1.5,1480,3120.0,1.0,0,0,3,7,930,550,1000,3780,100,1,13.1407,7.3005,6.8363,6.3117,8.0459,8.2377,0.474,10,Mid,Average,56.681626798685976,3212.806816545516
189000.0,3,1.0,860,5200.0,1.0,0,0,5,6,860,0,1010,5200,46,0,12.1495,6.7581,6.7581,0.0,8.5566,8.5566,0.165,2,Low,Good,2.6816267986859756,7.191122287430794
726500.0,4,2.5,2180,3893.0,2.0,0,0,3,8,2180,0,1710,4550,15,0,13.496,7.6875,7.6875,0.0,8.2672,8.4231,0.56,12,Mid,Average,-28.318373201314024,801.9302607689003
287000.0,3,2.0,1300,11374.0,1.5,0,0,5,7,1300,0,1480,9670,81,0,12.5672,7.1709,7.1709,0.0,9.3392,9.1769,0.114,6,Mid,Good,37.681626798685976,1419.904998195449
679000.0,4,3.5,3420,49223.0,2.0,0,0,3,9,3420,0,3580,49223,10,0,13.4284,8.1377,8.1377,0.0,10.8041,10.8041,0.069,9,Mid,Average,-33.318373201314024,1110.1139927820404
316000.0,3,2.25,2130,8000.0,1.0,0,0,3,8,1570,560,2130,9477,27,0,12.6635,7.6643,7.3595,6.3297,8.9873,9.1567,0.266,6,Mid,Average,-16.318373201314024,266.28930393736374
498000.0,4,2.5,2300,22445.0,2.0,0,0,4,8,2300,0,2640,21886,23,0,13.1184,7.7411,7.7411,0.0,10.0189,9.9936,0.102,4,Mid,Good,-20.318373201314024,412.83628954787594
448000.0,4,1.75,2560,8270.0,1.0,0,0,3,7,1480,1080,2320,8450,35,0,13.0126,7.8482,7.3005,6.9856,9.0205,9.042,0.31,10,Mid,Average,-8.318373201314024,69.19533271633934
535000.0,2,1.0,1040,5527.0,1.0,0,0,3,7,1040,0,2080,7020,63,0,13.19,6.9479,6.9479,0.0,8.6176,8.8567,0.188,5,Mid,Average,19.681626798685976,387.366433442754
560000.0,4,3.0,3080,9601.0,2.0,0,1,3,10,3080,0,3200,9375,25,0,13.2357,8.033,8.033,0.0,9.1697,9.1459,0.321,1,High,Average,-18.318373201314024,335.5627967426198
437850.0,4,2.25,2670,14255.0,1.0,0,0,4,8,1610,1060,2470,10290,39,0,12.9896,7.8902,7.3846,6.967,9.5649,9.239,0.187,10,Mid,Good,-4.318373201314024,18.648347105827135
435000.0,4,2.75,3270,50994.0,2.0,0,0,4,8,2720,550,2780,36036,31,0,12.9831,8.0929,7.9088,6.3117,10.8395,10.4923,0.064,6,Mid,Good,-12.318373201314024,151.74231832685152
510000.0,4,2.5,2610,8031.0,2.0,0,0,3,8,2610,0,2320,8031,16,0,13.1422,7.8675,7.8675,0.0,8.9912,8.9912,0.325,6,Mid,Average,-27.318373201314024,746.2935143662722
520000.0,3,2.5,2460,54885.0,2.0,0,0,4,8,2460,0,2770,21407,34,0,13.1616,7.8083,7.8083,0.0,10.913,9.9715,0.045,5,Mid,Good,-9.318373201314024,86.83207911896739
509000.0,2,1.5,1930,3521.0,2.0,0,0,3,8,1930,0,1840,3576,25,0,13.1402,7.5658,7.5658,0.0,8.1668,8.1823,0.548,7,Mid,Average,-18.318373201314024,335.5627967426198
575000.0,3,1.0,1220,5652.0,1.0,0,0,3,6,1220,0,1490,2467,110,0,13.2621,7.1074,7.1074,0.0,8.6399,7.8112,0.216,4,Low,Average,66.68162679868598,4446.439352519236
365000.0,4,2.25,2030,7210.0,1.0,0,0,5,7,1330,700,1980,7560,46,0,12.8077,7.6163,7.1937,6.5525,8.8834,8.9308,0.282,4,Mid,Good,2.6816267986859756,7.191122287430794
795000.0,3,2.0,2420,8000.0,1.0,0,1,5,9,1500,920,2955,17859,35,0,13.5861,7.7919,7.3139,6.8255,8.9873,9.7903,0.302,6,Mid,Good,-8.318373201314024,69.19533271633934
285000.0,3,2.5,1870,4060.0,2.0,0,0,3,7,1870,0,2190,4060,9,0,12.5602,7.5342,7.5342,0.0,8.3092,8.3092,0.461,6,Mid,Average,-34.318373201314024,1177.7507391846686
955000.0,3,2.25,3020,43560.0,2.0,0,0,3,10,2720,300,3910,43560,45,0,13.7695,8.0133,7.9088,5.7071,10.6819,10.6819,0.069,6,High,Average,1.6816267986859756,2.827868690058843
775000.0,4,2.5,2880,8400.0,2.0,0,4,3,8,2050,830,2880,7440,59,1,13.5606,7.9659,7.6261,6.7226,9.0361,8.9148,0.343,7,Mid,Average,15.681626798685976,245.91341905326615
400000.0,4,3.0,1810,5012.0,2.0,0,0,4,7,1810,0,1670,5161,17,0,12.8992,7.5016,7.5016,0.0,8.5198,8.5491,0.361,10,Mid,Good,-26.318373201314024,692.6567679636443
570000.0,4,2.5,2590,8483.0,2.0,0,0,3,9,2590,0,2660,8717,23,0,13.2534,7.8598,7.8598,0.0,9.0459,9.0731,0.305,7,Mid,Average,-20.318373201314024,412.83628954787594
955990.0,5,3.25,3830,6507.0,2.0,0,0,3,9,3830,0,3950,6723,0,0,13.7705,8.2509,8.2509,0.0,8.7808,8.8134,0.589,10,Mid,Average,-43.318373201314024,1876.4814568083211
1150000.0,3,2.25,3250,34848.0,1.0,0,0,3,10,2260,990,2770,21512,8,0,13.9553,8.0867,7.7236,6.8987,10.4588,9.9764,0.093,9,High,Average,-35.318373201314024,1247.3874855872966
459950.0,4,2.0,2760,21465.0,1.0,0,0,4,9,2120,640,2550,13144,36,0,13.0389,7.9233,7.6596,6.463,9.9742,9.4838,0.129,4,Mid,Good,-7.318373201314024,53.55858631371128
245000.0,2,1.75,1220,8382.0,1.0,0,0,3,6,1220,0,1100,8382,73,0,12.409,7.1074,7.1074,0.0,9.034,9.034,0.146,2,Low,Average,29.681626798685976,880.9989694164735
281000.0,3,1.5,1280,974.0,3.0,0,0,3,7,1280,0,1420,1422,11,0,12.5461,7.1554,7.1554,0.0,6.8824,7.2605,1.314,9,Mid,Average,-32.318373201314024,1044.4772463794125
205000.0,3,0.75,770,7000.0,1.0,0,0,3,4,770,0,950,10500,72,0,12.2308,6.6477,6.6477,0.0,8.8538,9.2592,0.11,10,Low,Average,28.681626798685976,822.6357158191015
290000.0,3,1.75,1520,15090.0,1.0,0,0,4,7,1520,0,1580,18618,46,0,12.5776,7.3271,7.3271,0.0,9.6219,9.8319,0.101,6,Mid,Good,2.6816267986859756,7.191122287430794
635000.0,4,2.5,2080,11176.0,1.0,0,0,5,8,2080,0,1390,7928,61,0,13.3614,7.6406,7.6406,0.0,9.3216,8.9783,0.186,2,Mid,Good,17.681626798685976,312.63992624801006
310000.0,1,1.0,570,6000.0,1.0,0,0,2,5,570,0,1530,6000,96,0,12.6443,6.3474,6.3474,0.0,8.6997,8.6997,0.095,9,Low,Poor,52.681626798685976,2775.3538021560285
470000.0,4,2.0,1500,3659.0,1.0,0,0,3,7,830,670,1560,3706,109,0,13.0605,7.3139,6.7226,6.5088,8.2052,8.218,0.41,1,Mid,Average,65.68162679868598,4314.076098921864
600000.0,2,2.5,2510,14878.0,2.0,0,0,3,10,2510,0,3080,13594,24,0,13.3047,7.8284,7.8284,0.0,9.6077,9.5175,0.169,7,High,Average,-19.318373201314024,373.19954314524784
279000.0,4,2.0,1980,10051.0,1.0,0,0,3,7,1980,0,1520,10125,45,1,12.539,7.5914,7.5914,0.0,9.2155,9.2229,0.197,12,Mid,Average,1.6816267986859756,2.827868690058843
538500.0,3,3.5,2500,4270.0,2.0,0,0,3,8,2500,0,2420,4205,14,0,13.1965,7.8244,7.8244,0.0,8.3596,8.3443,0.585,8,Mid,Average,-29.318373201314024,859.5670071715283
594950.0,4,2.5,2720,10006.0,2.0,0,0,3,9,2720,0,2720,10759,25,0,13.2962,7.9088,7.9088,0.0,9.211,9.2836,0.272,7,Mid,Average,-18.318373201314024,335.5627967426198
533050.0,2,1.0,910,295772.0,1.0,0,0,3,5,910,0,2050,48351,61,0,13.1864,6.8145,6.8145,0.0,12.5973,10.7863,0.003,8,Low,Average,17.681626798685976,312.63992624801006
510000.0,3,1.75,1480,8759.5,1.0,0,0,3,7,1480,0,2040,7810,40,0,13.1422,7.3005,7.3005,0.0,9.078,8.9633,0.169,6,Mid,Average,-3.3183732013140244,11.011600703199086
360000.0,4,2.25,2470,8686.0,1.0,0,0,4,7,1270,1200,1900,7350,40,0,12.7939,7.8124,7.1476,7.0909,9.0696,8.9026,0.284,9,Mid,Good,-3.3183732013140244,11.011600703199086
435000.0,2,1.0,1650,5106.0,1.0,0,0,3,7,1090,560,1300,6947,54,0,12.9831,7.4091,6.9948,6.3297,8.5384,8.8462,0.323,7,Mid,Average,10.681626798685976,114.09715106640641
559000.0,3,1.75,1700,6500.0,1.0,0,0,3,8,1700,0,1880,6000,48,0,13.2339,7.439,7.439,0.0,8.7797,8.6997,0.262,3,Mid,Average,4.681626798685976,21.917629482174696
645000.0,2,1.5,1995,115670.0,1.5,0,1,4,8,1995,0,2142,29375,23,0,13.377,7.5989,7.5989,0.0,11.6585,10.2879,0.017,8,Mid,Good,-20.318373201314024,412.83628954787594
340000.0,2,1.0,1280,9690.0,1.0,0,0,4,6,640,640,1630,15884,95,0,12.7367,7.1554,6.463,6.463,9.179,9.6731,0.132,10,Low,Good,51.681626798685976,2670.9905485586564
565000.0,4,2.5,2980,10459.0,2.0,0,0,3,9,2980,0,2920,7700,14,0,13.2446,8.0,8.0,0.0,9.2553,8.9491,0.285,3,Mid,Average,-29.318373201314024,859.5670071715283
575700.0,3,1.75,1730,6130.0,1.0,0,0,3,7,1480,250,1730,6131,74,0,13.2633,7.4565,7.3005,5.5255,8.7211,8.7213,0.282,2,Mid,Average,30.681626798685976,941.3622230138454
1010000.0,3,3.25,2420,1923.0,2.0,0,2,3,10,1840,580,1840,2890,8,0,13.8255,7.7919,7.5181,6.3648,7.5622,7.9694,1.258,6,High,Average,-35.318373201314024,1247.3874855872966
540500.0,3,2.0,2800,6904.5,1.0,0,0,3,8,2320,480,2200,72055,18,0,13.2003,7.9377,7.7498,6.1759,8.8401,11.1852,0.406,7,Mid,Average,-25.318373201314024,641.0200215610162
265000.0,3,4.0,1400,8580.0,1.0,0,0,5,7,900,500,1220,8832,60,0,12.4875,7.2449,6.8035,6.2166,9.0573,9.0862,0.163,8,Mid,Good,16.681626798685976,278.2766726506381
699950.0,4,2.0,2070,7830.0,1.0,0,1,5,7,1180,890,2390,7830,73,0,13.4588,7.6358,7.0741,6.7923,8.9658,8.9658,0.264,8,Mid,Good,29.681626798685976,880.9989694164735
355000.0,1,1.75,750,20339.0,1.0,0,0,4,4,550,200,2020,23958,68,0,12.7799,6.6214,6.3117,5.3033,9.9203,10.0841,0.037,6,Low,Good,24.681626798685976,609.1827014296138
381000.0,3,1.5,1460,11407.0,1.0,0,0,3,7,1460,0,1470,11407,60,0,12.8506,7.2869,7.2869,0.0,9.3421,9.3421,0.128,6,Mid,Average,16.681626798685976,278.2766726506381
564000.0,5,2.25,2140,8700.0,1.0,0,2,3,8,1220,920,1720,6670,53,0,13.2428,7.669,7.1074,6.8255,9.0712,8.8055,0.246,4,Mid,Average,9.681626798685976,93.73389746903446
114975.0,2,1.0,740,6250.0,1.0,0,0,3,6,740,0,980,6957,72,0,11.6525,6.608,6.608,0.0,8.7405,8.8476,0.118,7,Low,Average,28.681626798685976,822.6357158191015
325000.0,1,0.75,410,8636.0,1.0,0,0,2,4,410,0,1190,8636,62,0,12.6916,6.0186,6.0186,0.0,9.0638,9.0638,0.047,1,Low,Poor,18.681626798685976,349.003179845382
299990.0,2,1.0,1570,125452.0,1.0,0,3,4,7,1570,0,1660,46119,61,0,12.6115,7.3595,7.3595,0.0,11.7397,10.739,0.013,10,Mid,Good,17.681626798685976,312.63992624801006
751000.0,5,2.75,2860,5280.0,2.0,0,0,3,9,2860,0,3150,6442,9,0,13.5292,7.9589,7.9589,0.0,8.5719,8.7707,0.542,5,Mid,Average,-34.318373201314024,1177.7507391846686
425000.0,3,1.5,1400,6970.0,2.0,0,0,3,8,1400,0,1800,8140,30,0,12.9598,7.2449,7.2449,0.0,8.8495,9.0047,0.201,12,Mid,Average,-13.318373201314024,177.37906472947958
665000.0,3,1.75,2700,5040.0,1.0,0,2,3,8,1560,1140,3010,5000,68,0,13.4075,7.9014,7.3531,7.0397,8.5254,8.5174,0.536,1,Mid,Average,24.681626798685976,609.1827014296138
833450.0,5,4.0,4460,269345.0,2.0,0,4,3,9,3330,1130,2670,115434,19,0,13.6333,8.4031,8.111,7.0309,12.5038,11.6565,0.017,3,Mid,Average,-24.318373201314024,591.3832751583881
575000.0,7,1.5,2670,11250.0,1.5,0,0,4,8,2320,350,2030,9000,66,0,13.2621,7.8902,7.7498,5.8608,9.3282,9.1051,0.237,10,Mid,Good,22.681626798685976,514.4561942348698
190000.0,3,1.75,1520,9524.0,1.0,0,0,4,7,1520,0,1590,10183,47,0,12.1548,7.3271,7.3271,0.0,9.1617,9.2286,0.16,11,Mid,Good,3.6816267986859756,13.554375884802745
314950.0,3,1.75,1520,9600.0,1.0,0,0,4,7,1520,0,1590,10183,48,0,12.6602,7.3271,7.3271,0.0,9.1696,9.2286,0.158,2,Mid,Good,4.681626798685976,21.917629482174696
601150.0,2,2.0,1660,5200.0,1.0,0,0,5,7,1120,540,1260,5160,108,0,13.3066,7.4152,7.022,6.2934,8.5566,8.5489,0.319,12,Mid,Good,64.68162679868598,4183.712845324492
315000.0,2,1.0,860,8308.0,1.0,0,0,3,7,860,0,1200,8308,66,0,12.6603,6.7581,6.7581,0.0,9.0251,9.0251,0.104,12,Mid,Average,22.681626798685976,514.4561942348698
545000.0,2,2.5,2340,13380.0,1.0,0,0,4,7,1280,1060,1490,8100,61,0,13.2085,7.7583,7.1554,6.967,9.5016,8.9997,0.175,4,Mid,Good,17.681626798685976,312.63992624801006
565000.0,4,2.25,2110,10698.0,2.0,0,0,4,8,2110,0,2220,8252,35,0,13.2446,7.6549,7.6549,0.0,9.2779,9.0183,0.197,5,Mid,Good,-8.318373201314024,69.19533271633934
175000.0,3,1.0,1010,7034.0,1.0,0,0,3,7,1010,0,1440,10994,60,0,12.0725,6.9187,6.9187,0.0,8.8587,9.3052,0.144,5,Mid,Average,16.681626798685976,278.2766726506381
530000.0,3,2.0,2330,26571.0,2.5,0,0,3,8,2330,0,2030,20037,27,0,13.1806,7.7541,7.7541,0.0,10.1876,9.9054,0.088,6,Mid,Average,-16.318373201314024,266.28930393736374
4489000.0,4,3.0,6430,27517.0,2.0,0,0,3,12,6430,0,3720,14592,13,0,15.3171,8.7689,8.7689,0.0,10.2226,9.5883,0.234,6,High,Average,-30.318373201314024,919.2037535741564
430000.0,3,1.75,1610,7900.0,1.0,0,0,4,8,1310,300,2210,7700,54,0,12.9715,7.3846,7.1785,5.7071,8.9747,8.9491,0.204,10,Mid,Good,10.681626798685976,114.09715106640641
225000.0,3,1.75,1460,8372.0,1.0,0,0,4,7,1460,0,1220,7803,33,0,12.3239,7.2869,7.2869,0.0,9.0328,8.9624,0.174,10,Mid,Good,-10.318373201314024,106.46882552159543
312000.0,5,4.0,2900,9779.0,2.0,0,0,4,7,1950,950,1360,8000,77,0,12.6508,7.9728,7.5761,6.8575,9.1881,8.9873,0.297,7,Mid,Good,33.681626798685976,1134.4519838059614
380000.0,3,1.0,1260,7980.0,1.0,0,0,3,7,1260,0,1760,7606,64,0,12.8479,7.1397,7.1397,0.0,8.9848,8.9368,0.158,3,Mid,Average,20.681626798685976,427.7296870401259
222200.0,2,1.0,1210,10000.0,1.0,0,0,3,7,1210,0,1620,10959,62,0,12.3113,7.0992,7.0992,0.0,9.2104,9.302,0.121,4,Mid,Average,18.681626798685976,349.003179845382
1438890.0,5,3.5,3420,8000.0,2.0,0,0,3,10,3420,0,1900,8000,8,0,14.1794,8.1377,8.1377,0.0,8.9873,8.9873,0.428,12,High,Average,-35.318373201314024,1247.3874855872966
329950.0,4,2.5,2120,4558.0,2.0,0,0,3,7,2120,0,2370,5506,12,0,12.7067,7.6596,7.6596,0.0,8.4249,8.6138,0.465,7,Mid,Average,-31.318373201314024,980.8404999767845
995000.0,3,2.5,2460,4500.0,1.0,0,0,3,10,2460,0,2410,5250,22,0,13.8105,7.8083,7.8083,0.0,8.4121,8.5662,0.547,9,High,Average,-21.318373201314024,454.47303595050397
929950.0,3,3.0,3790,10829.0,2.0,0,0,3,11,3790,0,3620,10989,21,0,13.7429,8.2404,8.2404,0.0,9.2901,9.3047,0.35,7,High,Average,-22.318373201314024,498.109782353132
692000.0,4,2.5,2350,9779.0,1.0,0,0,3,10,2350,0,2700,10441,28,0,13.4473,7.7626,7.7626,0.0,9.1881,9.2536,0.24,3,High,Average,-15.318373201314024,234.65255753473568
402000.0,2,0.75,620,2475.0,1.0,0,0,5,6,620,0,1290,2475,103,0,12.9042,6.4313,6.4313,0.0,7.8144,7.8144,0.251,6,Low,Good,59.681626798685976,3561.896577337632
510000.0,3,1.75,1920,43560.0,1.0,0,0,4,7,1340,580,2540,58806,52,0,13.1422,7.5606,7.2012,6.3648,10.6819,10.982,0.044,9,Mid,Good,8.681626798685976,75.37064387166251
249000.0,2,1.0,1050,8498.0,1.0,0,0,4,7,1050,0,1050,8498,55,0,12.4252,6.9575,6.9575,0.0,9.0477,9.0477,0.124,6,Mid,Good,11.681626798685976,136.46040466377835
244900.0,3,1.5,1360,9980.0,1.0,0,0,4,7,1360,0,1360,9750,48,0,12.4086,7.216,7.216,0.0,9.2084,9.1851,0.136,12,Mid,Good,4.681626798685976,21.917629482174696
289900.0,3,1.0,1180,7068.0,1.0,0,0,3,6,1180,0,1180,7068,71,0,12.5773,7.0741,7.0741,0.0,8.8635,8.8635,0.167,2,Low,Average,27.681626798685976,766.2724622217296
552500.0,4,1.0,1560,7980.0,1.0,0,0,4,7,1170,390,1570,7980,76,0,13.2222,7.3531,7.0656,5.9687,8.9848,8.9848,0.195,3,Mid,Good,32.681626798685976,1068.0887302085894
760000.0,4,2.5,3300,165528.0,2.0,0,0,3,8,3300,0,3030,144696,30,0,13.5411,8.102,8.102,0.0,12.0169,11.8824,0.02,6,Mid,Average,-13.318373201314024,177.37906472947958
440000.0,2,2.75,1100,1088.0,2.0,0,0,3,7,750,350,2090,4125,8,0,12.9945,7.004,6.6214,5.8608,6.993,8.3251,1.011,10,Mid,Average,-35.318373201314024,1247.3874855872966
286000.0,3,1.75,1770,9000.0,1.0,0,0,3,7,1090,680,1520,21141,60,0,12.5638,7.4793,6.9948,6.5236,9.1051,9.959,0.197,8,Mid,Average,16.681626798685976,278.2766726506381
260000.0,3,1.0,1200,4592.0,1.0,0,0,3,6,800,400,940,4440,64,0,12.4684,7.0909,6.6859,5.994,8.4323,8.3986,0.261,9,Low,Average,20.681626798685976,427.7296870401259
355000.0,2,2.25,1330,10838.0,2.0,0,0,3,8,1330,0,1390,10310,29,0,12.7799,7.1937,7.1937,0.0,9.2909,9.241,0.123,6,Mid,Average,-14.318373201314024,205.01581113210761
318000.0,3,1.75,1570,12506.0,1.0,0,0,4,8,1570,0,2120,13243,56,0,12.6698,7.3595,7.3595,0.0,9.434,9.4913,0.126,1,Mid,Good,12.681626798685976,160.8236582611503
255000.0,2,1.0,1610,19965.0,1.0,0,0,3,7,1610,0,2100,28400,62,0,12.449,7.3846,7.3846,0.0,9.9018,10.2542,0.081,8,Mid,Average,18.681626798685976,349.003179845382
139000.0,3,1.0,1100,17334.0,1.0,0,0,3,7,1100,0,1530,18694,36,0,11.8422,7.004,7.004,0.0,9.7605,9.836,0.063,5,Mid,Average,-7.318373201314024,53.55858631371128
485000.0,4,2.25,1810,7068.0,2.0,0,0,5,7,1810,0,1460,7274,39,0,13.0919,7.5016,7.5016,0.0,8.8635,8.8922,0.256,4,Mid,Good,-4.318373201314024,18.648347105827135
549950.0,3,1.75,2930,266587.0,2.0,0,0,3,8,2440,490,2700,438213,19,0,13.2176,7.9831,7.8002,6.1964,12.4935,12.9905,0.011,10,Mid,Average,-24.318373201314024,591.3832751583881
588000.0,3,1.5,1780,4200.0,1.5,0,0,4,8,1780,0,1380,3333,98,0,13.2845,7.4849,7.4849,0.0,8.3431,8.1119,0.424,9,Mid,Good,54.681626798685976,2990.080309350772
